bookID,title,authors,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,average_rating
32186,Ranma 1/2  Vol. 27 (Ranma ½ (US 2nd)  #27),Rumiko Takahashi,1591164591,9781591164593,eng,200,891,13,2004-08-10,VIZ Media LLC,4.09
32189,Sukhoi Su-27 Flanker (WarbirdTech  #42),Yefim Gordon/Peter Davison,1580070914,9781580070911,eng,104,6,0,2006-04-01,Specialty Press,3.0
32197,1001 Illuminated Initial Letters: 27 Full-Color Plates,Owen    Jones,0486256073,9780486256078,eng,32,11,1,1988-04-01,Dover Publications,3.46
32199,Gold Rage (Wilderness  #27),David   Robbins/David Thompson,0843945192,9780843945195,eng,170,16,0,1999-05-01,Leisure Books,4.31
32202,Asfixia,Chuck Palahniuk,9875661708,9789875661707,eng,336,47,2,2006-09-01,Debolsillo,3.7
32213,Expectant Father,Melinda Curtis,0373713010,9780373713011,eng,304,40,2,2011-12-15,Harlequin Special Releases,3.6
32226,Horse Heaven,Jane Smiley,0804119430,9780804119436,eng,640,4583,328,2003-08-26,Ballantine Books,3.88
32234,White Oleander,Janet Fitch,0316182540,9780316182546,eng,446,301784,6170,2001-09-01,Little  Brown and Company,3.96
32241,The Night Remembers (Night  #1),Kathleen Eagle,0380784912,9780380784912,eng,355,228,25,1998-06-01,HarperTorch,3.79
32254,The Mephisto Club (Rizzoli & Isles  #6),Tess Gerritsen,0345476999,9780345476999,eng,355,27697,1190,2006-09-12,Ballantine Books,4.02
32255,Vanish (Rizzoli & Isles  #5),Tess Gerritsen,0345476980,9780345476982,eng,401,46863,1157,2006-08-29,Ballantine Books,4.12
32256,Call After Midnight & Under The Knife,Tess Gerritsen,037377172X,9780373771721,en-US,555,249,20,2006-04-25,Harlequin,3.99
32257,The Sinner (Rizzoli & Isles  #3),Tess Gerritsen,0553815024,9780553815023,eng,419,33678,1099,2005-01-17,Bantem Press,4.13
32258,Body Double (Rizzoli & Isles  #4),Tess Gerritsen,034545894X,9780345458940,en-US,432,36595,1205,2005-07-26,Ballantine Books,4.17
32262,Life Support,Tess Gerritsen,0671553046,9780671553043,eng,400,11151,352,1998-08-01,Pocket Books,3.99
32264,The Family that Couldn't Sleep,D.T. Max,1400062454,9781400062454,eng,299,4568,350,2006-09-05,Random House (NY),3.91
32275,River Out of Eden: A Darwinian View of Life,Richard Dawkins/Lalla Ward,0465069908,9780465069903,en-US,172,5891,192,1996-08-23,HarperCollinsPublishers,3.98
32276,Dragons of Eden: Speculations on the Evolution of Human Intelligence,Carl Sagan,0345346297,9780345346292,eng,271,15444,475,1986-12-12,Ballantine Books,4.18
32277,Eden: It's an Endless World  Volume 1 (Eden: It's an Endless World  #1),Hiroki Endo,1593074069,9781593074067,eng,216,1848,66,2005-11-15,Dark Horse Manga,3.97
32281,Demonic Males: Apes and the Origins of Human Violence,Richard W. Wrangham/Dale Peterson,0395877431,9780395877432,en-US,368,686,64,1997-11-14,Mariner Books,4.03
32286,A Mad People's History of Madness,Dale Peterson,0822953315,9780822953319,eng,384,9,0,1982-03-15,University of Pittsburgh Press,4.33
32289,A Primate's Memoir: A Neuroscientist's Unconventional Life Among the Baboons,Robert M. Sapolsky,0743202414,9780743202411,eng,304,5040,590,2002-03-12,Scribner,4.35
32295,Blame It on the Brain: Distinguishing Chemical Imbalances  Brain Disorders  and Disobedience,Edward T. Welch,0875526020,9780875526027,eng,204,534,50,1998-06-01,P & R Publishing,4.05
32298,Blame!  Vol. 7,Tsutomu Nihei,1595328408,9781595328403,eng,210,785,13,2007-02-01,TokyoPop,4.3
32300,The Berenstain Bears and the Blame Game,Stan Berenstain/Jan Berenstain,0679887431,9780679887430,en-US,32,745,28,1997-10-07,Random House Books for Young Readers,3.87
32302,Blame!  Vol. 8,Tsutomu Nihei,1595328416,9781595328410,eng,216,762,13,2007-05-01,TokyoPop,4.26
32303,The New Don't Blame Mother: Mending the Mother-Daughter Relationship,Paula J. Caplan,0415926300,9780415926300,eng,320,5,0,2000-03-25,Routledge,3.88
32307,Blame It on Paris,Laura Florand,0765315084,9780765315083,eng,384,358,63,2006-10-03,Forge Books,3.53
32313,No Wind of Blame (Inspector Hemingway #1),Georgette Heyer,0099493675,9780099493679,eng,352,96,17,2006-09-07,Arrow,3.78
32316,Uncle John's Presents Blame It on the Weather: Amazing Weather Facts,David W. Phillips/Michael Parfit/Suzanne Chisholm/Bathroom Readers' Institute,1571458689,9781571458681,eng,240,7,1,2002-11-01,Portable Press,3.57
32317,Who's To Blame (Sweet Valley High  #66),Francine Pascal/Kate William,0553285556,9780553285550,eng,152,406,5,1990-06-01,Bantam,3.36
32323,Blame! #1,Tsutomu Nihei,2723431029,9782723431026,fre,245,18,5,2000-03-20,Glénat,4.1
32328,Air Gear  Vol. 2 (Air Gear  #2),Oh! Great/大暮 維人,034549279X,9780345492791,eng,224,686,8,2006-10-31,Del Rey,4.04
32329,Air Gear  Vol. 3 (Air Gear  #3),Oh! Great/大暮 維人,0345492803,9780345492807,eng,224,609,3,2007-01-30,Del Rey,4.09
32330,Air Gear  Vol. 1 (Air Gear  #1),Oh! Great/大暮 維人,0345492781,9780345492784,eng,224,1875,37,2006-07-25,Del Rey,3.92
32331,Air Gear  Vol. 4 (Air Gear  #4),Oh! Great/大暮 維人,0345492811,9780345492814,en-GB,224,467,2,2007-05-01,Del Rey,4.07
32338,Fire in the Minds of Men: Origins of the Revolutionary Faith,James H. Billington,0765804719,9780765804716,eng,677,96,9,1980-01-01,Basic Books,4.54
32349,Mutant Message Down Under,Marlo Morgan,0060723513,9780060723514,eng,187,11224,1249,2004-05-25,Harper Perennial,3.79
32350,Mutants & Masterminds: RPG,Steve Kenson/Ramón Pérez,1932442529,9781932442526,eng,253,305,8,2005-11-01,Green Ronin Publishing,3.81
32351,Mutants: On Genetic Variety and the Human Body,Armand Marie Leroi,0142004820,9780142004821,eng,448,3040,200,2005-01-25,Penguin Books,4.05
32353,The New Mutants Classic  Vol. 1,Chris Claremont/Bob McLeod,0785121943,9780785121947,eng,240,697,43,2006-05-03,Marvel,3.75
32358,James Dean: The Mutant King: A Biography,David Dalton,155652398X,9781556523984,eng,384,491,29,2001-09-01,Chicago Review Press,4.07
32370,Dry,Augusten Burroughs,0312423799,9780312423797,eng,293,77100,3112,2004-04-01,Picador USA,4.03
32373,Yes  Your Teen Is Crazy!: Loving Your Kid Without Losing Your Mind,Michael J. Bradley,0936197447,9780936197449,en-US,332,792,138,2002-11-08,Harbor Press,4.29
32386,El Retrato De Dorian Gray,Oscar Wilde,849531178X,9788495311788,spa,251,43,5,2006-04-07,Mestas Ediciones,4.08
32396,Henry IV  Part 1,William Shakespeare/Barbara A. Mowat/Paul Werstine,0743485041,9780743485043,eng,336,1604,146,2005-01-01,Simon  Schuster,3.83
32398,Henry IV  Part 2,William Shakespeare/Barbara A. Mowat/Paul Werstine,074348505X,9780743485050,eng,400,692,89,2006-01-01,Simon  Schuster,3.8
32400,Henry IV  part II,William Shakespeare,0141016701,9780141016702,eng,336,22,4,2005-04-26,Penguin UK,3.8
32401,King Henry IV  Part 2,William Shakespeare/Arthur Raleigh Humphreys,1904271065,9781904271062,eng,336,262,21,1967-10-12,Bloomsbury Arden Shakespeare,3.8
32408,Piccole donne,Louisa May Alcott/Jame's Prunier/Laura Cangemi,8838461139,9788838461132,ita,288,83,5,2001-04-15,Piemme,3.98
32410,I Henry IV,William Shakespeare/Gordon McMullan,0393979318,9780393979312,en-US,432,89,11,2003-04-22,W. W. Norton & Company,3.83
32413,Collected Plays: Henry IV  The Man with the Flower in His Mouth  Right You Are,Luigi Pirandello/Henry Reed,0714541109,9780714541105,eng,236,12,1,1987-07-01,Riverrun Press (New York  NY),3.92
32414,Henry IV  Parts I & II,William Shakespeare/Ronald K. Levao,032118274X,9780321182746,en-US,400,58,2,2006-12-01,Pearson,3.85
32417,Black Sunday,Thomas  Harris,0451217411,9780451217417,eng,311,6969,173,2005-11-01,NAL,3.6
32418,Hannibal (Hannibal Lecter  #3),Thomas  Harris,0099297701,9780099297703,eng,564,71712,2120,2000-05-18,Arrow,3.76
32419,The Hannibal Lecter Trilogy,Thomas  Harris,0434009059,9780434009053,eng,1222,808,29,2005-11-03,William Heinemann Ltd.,4.42
32421,Velocity,Dean Koontz,0553588257,9780553588255,eng,460,53394,1527,2006-04-25,Bantam,3.86
32422,Hideaway,Dean Koontz,0425203891,9780425203897,eng,413,30539,453,2005-07-05,Berkley,3.84
32424,Lightning,Dean Koontz,0425192032,9780425192030,eng,384,49312,1644,2003-09-02,Berkley,4.06
32426,Icebound,David Axton/Dean Koontz,0553582909,9780553582901,eng,408,17062,358,2000-09-05,Bantam,3.76
32427,The Servants of Twilight / Darkfall / Phantoms,Dean Koontz/Leigh Nichols,0517064871,9780517064870,eng,752,3336,24,1991-07-27,Wings,4.24
32428,Shadow Fires,Leigh Nichols/Dean Koontz,0425136981,9780425136980,eng,528,9553,167,1993-06-01,Berkley,3.78
32430,The Bad Place,Dean R. Koontz,0425195481,9780425195482,eng,417,30574,519,2004-07-06,Berkley,3.9
32432,Fear Nothing (Moonlight Bay  #1),Dean Koontz,0553579754,9780553579758,eng,448,31462,833,1998-12-01,Bantam Books,4.0
32433,The Key to Midnight,Dean Koontz/Leigh Nichols,0425147517,9780425147511,eng,419,24594,239,1995-06-01,Berkley Books,3.95
32434,Mr. Murder,Dean Koontz,0425210758,9780425210758,eng,493,22577,448,2006-07-05,Berkley,3.76
32435,Phantoms,Dean Koontz,0425181103,9780425181102,eng,448,61123,1047,2002-02-05,Berkley,3.94
32437,The Face,Dean Koontz,0553584480,9780553584486,eng,649,18747,559,2004-04-27,Bantam,3.71
32438,Shattered,Dean Koontz,0425099334,9780425099339,eng,289,19637,228,1985-02-15,Berkley,3.9
32439,Intensity,Dean Koontz,0553582917,9780553582918,eng,436,65221,2345,2000-10-31,Bantam,4.04
32441,The Good Guy,Dean Koontz,0553804812,9780553804812,eng,386,29967,1317,2007-05-29,Bantam,3.82
32443,The Eyes of Darkness,Leigh Nichols/Dean Koontz,0425153975,9780425153970,eng,366,16242,298,1996-07-01,Berkley,3.88
32446,The Door to December,Richard Paige/Dean Koontz,0451205421,9780451205421,eng,518,32385,581,2002-06-01,Berkley Books,3.95
32453,The Servants of Twilight,Leigh Nichols/Dean Koontz,0747236380,9780747236382,eng,499,15666,209,1991-05-16,Headline Feature,3.83
32456,Darkfall,Dean Koontz,0425214591,9780425214596,eng,371,17016,364,2007-02-06,Berkley,3.82
32461,Ghosts and Grisly Things,Ramsey Campbell/Jack Dann/Dennis Etchison,0312867573,9780312867577,en-US,300,202,14,2001-10-11,Tor Books,3.73
32483,Shakespeare: The Biography,Peter Ackroyd,140007598X,9781400075980,eng,608,1541,131,2006-11-14,Anchor,3.99
32484,The Necessary Shakespeare,William Shakespeare,0321272501,9780321272508,eng,896,91,10,2004-08-27,Longman Publishing Group,4.31
32487,Shakespeare After All,Marjorie Garber,0385722141,9780385722148,eng,1008,852,62,2005-09-20,Anchor Books,4.38
32488,Playing Shakespeare: An Actor's Guide,John   Barton/Luann Walther,0385720858,9780385720854,eng,288,456,27,2001-08-21,Anchor,4.35
32498,John Grisham Value Collection: A Time to Kill  The Firm  The Client,John Grisham/Michael Beck/Blair Brown/D.W. Moffett,0739312642,9780739312643,eng,0,476,9,2004-06-01,Random House Audio,4.5
32499,The Pelican Brief,John Grisham,0385339704,9780385339704,eng,400,340714,1942,2006-04-25,Delta,4.0
32500,The Harry Bosch Novels  Volume 1: The Black Echo / The Black Ice / The Concrete Blonde (Harry Bosch #1-3),Michael Connelly,0316154970,9780316154970,eng,794,2023,83,2001-10-22,Little  Brown & Company,4.34
32501,Echo Park (Harry Bosch  #12; Harry Bosch Universe  #16),Michael Connelly,0316734950,9780316734950,eng,405,36333,1511,2006-10-09,Little  Brown & Company,4.12
32502,Angels Flight (Harry Bosch  #6; Harry Bosch Universe  #7),Michael Connelly,0446607274,9780446607278,eng,454,33730,1309,2000-01-05,Warner Books (NY),4.18
32503,The Harry Bosch Novels  Volume 2: The Last Coyote / Trunk Music / Angels Flight (Harry Bosch  #4-6),Michael Connelly,0316614564,9780316614566,eng,821,2026,27,2003-11-03,Little  Brown and Company,4.49
32505,The Closers (Harry Bosch  #11; Harry Bosch Universe  #14),Michael Connelly,0446699551,9780446699556,eng,432,29913,1282,2006-10-02,Grand Central Publishing,4.13
32506,The Poet (Jack McEvoy  #1; Harry Bosch Universe  #5),Michael Connelly,0446690457,9780446690454,eng,510,64309,2025,2002-07-01,Grand Central Publishing,4.2
32507,Chasing the Dime,Michael Connelly,044661162X,9780446611626,eng,448,26998,828,2003-09-01,Warner Books,3.96
32508,The Black Echo (Harry Bosch  #1; Harry Bosch Universe  #1),Michael Connelly,0446612731,9780446612739,eng,482,125864,3198,2002-12-01,Grand Central Publishing,4.1
32509,Tales From Shakespeare,Charles Lamb/Mary Lamb/Arthur Rackham,1853261408,9781853261404,eng,278,117,11,1994-08-05,Wordsworth Editions,3.96
32510,Shakespeare's Champion (Lily Bard  #2),Charlaine Harris,0425213102,9780425213100,eng,214,13896,537,2006-12-05,Berkley Books,3.83
32511,Will in the World: How Shakespeare Became Shakespeare,Stephen Greenblatt,0393050572,9780393050578,en-US,430,421,70,2004-09-30,W.W. Norton & Company (NY/London),3.94
32514,Sonnets,William Shakespeare/Barbara A. Mowat/Paul Werstine,0671722875,9780671722876,eng,391,701,41,2004-02-01,Simon  Schuster,4.25
32516,Shakespeare's Trollop (Lily Bard  #4),Charlaine Harris,0425196992,9780425196991,eng,194,12212,367,2004-05-04,Berkley,3.87
32517,Shakespeare's Kitchen: Renaissance Recipes for the Contemporary Cook,Francine Segan/Tim Turner/Patrick O'Connell,0375509178,9780375509179,eng,288,111,13,2003-10-14,Random House,4.01
32520,Sonnets,William Shakespeare/Stephen  Booth,0300085060,9780300085068,eng,583,104,6,2000-07-11,Yale University Press,4.25
32522,The Art of Shakespeare's Sonnets,Helen Vendler,0674637127,9780674637122,eng,692,613,25,1999-11-01,Belknap Press of Harvard University Press,4.3
32523,Hide (Detective D.D. Warren  #2),Lisa Gardner,0553804324,9780553804324,eng,375,26891,1501,2007-01-30,Bantam Books,4.16
32527,Alone (Detective D.D. Warren  #1),Lisa Gardner/Anna Fields,0553584537,9780553584530,eng,451,44349,1850,2005-12-27,Bantam,3.96
32530,The Third Victim (Quincy & Rainie  #2),Lisa Gardner,0553578685,9780553578683,eng,384,24599,518,2001-01-30,Bantam,4.16
32532,On Becoming a Novelist,John Gardner/Raymond Carver,0393320030,9780393320039,eng,150,2316,204,1999-10-17,W. W. Norton & Company,4.11
32533,The Art of Fiction: Notes on Craft for Young Writers,John Gardner,0679734031,9780679734031,eng,224,5019,408,1991-06-04,Vintage,4.0
32534,October Light,John Gardner/Tom Bissell,0811216373,9780811216371,eng,399,843,61,2005-10-17,New Directions,3.88
32537,Excellence,John W. Gardner,0393312879,9780393312874,eng,176,49,8,1995-04-17,W. W. Norton  Company,3.82
32540,Conversations with Bernard Malamud (Literary Conversations),J. Michael Lennon/Lawrence M. Lasher,0878054898,9780878054893,eng,156,0,0,1991-04-28,University Press of Mississippi,4.0
32552,Essential Tales and Poems,Edgar Allan Poe/Benjamin F. Fisher,1593080646,9781593080648,en-US,688,66382,109,2004-10-25,Barnes  Noble Classics,4.36
32558,Poetry  Tales and Selected Essays,Edgar Allan Poe/Gary Richard Thompson/G.R. Thompson/Patrick F. Quinn,1883011388,9781883011383,eng,1520,170,13,1996-10-01,Library of America,4.41
32560,The Complete Stories,Franz Kafka/Nahum N. Glatzer/John Updike,0805208739,9780805208733,eng,488,168,12,1995-11-14,Schocken Books,4.35
32561,The Sons,Franz Kafka/Edwin Muir/Willa Muir/Eithne Wilkins/Ernst Kaiser/Mark Anderson/Arthur S. Wensinger,0805208860,9780805208863,eng,167,529,37,1989-08-05,Schocken,3.95
32572,The Metamorphosis and Other Stories,Franz Kafka/Donna Freed/Jason Baker,1593081804,9781593081805,eng,191,132,19,2004-09-20,Barnes  Noble Classics,4.03
32574,The Metamorphosis And Other Stories,Franz Kafka/Joachim Neugroschel,0684194260,9780684194264,eng,227,61,6,1993-12-01,Scribner Book Company,4.03
32576,Metamorphosis (Star Trek: The Next Generation),Jean Lorrah,0671684027,9780671684020,eng,371,1399,49,1990-03-01,Pocket Books,3.72
32578,Lolita,Richard Corliss,0851703682,9780851703688,eng,96,475,23,1994-12-27,British Film Institute,3.89
32579,Lolita: The Screenplay,Vladimir Nabokov,0679772553,9780679772552,eng,240,281,18,1997-08-26,Vintage,3.87
32581,Lolita,Vladimir Nabokov/Martin Amis,0679410430,9780679410430,eng,335,1965,295,1993-03-09,Everyman's Library,3.89
32584,Mysteries,Knut Hamsun/Sverre Lyngstad,0141186186,9780141186184,en-US,313,282,37,2001-01-01,Penguin Classics,4.09
32585,Hunger,Knut Hamsun/George Egerton,0486431681,9780486431680,eng,134,28153,1372,2003-11-17,Dover Publications,4.05
32588,Victoria,Knut Hamsun/Oliver Stallybrass,1557131775,9781557131775,eng,155,47,7,1994-10-01,Sun & Moon Press,3.74
32589,The Wanderer,Knut Hamsun/Oliver Stallybrass/Gunnvor Stallybrass,0285647873,9780285647879,eng,164,696,25,2001-04-30,Condor Books,3.96
32590,Pan,Knut Hamsun/Sverre Lyngstad,0141180676,9780141180670,eng,181,5833,255,1998-09-01,Penguin Classics,3.9
32591,The Last Joy,Knut Hamsun/Sverre Lyngstad,1931243190,9781931243193,eng,250,129,8,2002-07-01,Green Integer,3.77
32592,In Wonderland,Knut Hamsun/Sverre Lyngstad,0970312555,9780970312556,nor,185,86,8,2003-09-01,Ig Publishing,3.6
32609,Guilty as Charged,Scott Turow/Sarah Shankman/Jay Brandon/Jeremiah Healy/Ed Gorman/John Jakes/Maynard F. Thomson/Lia Matera/Susan Dunlap/Bill Pronzini/John Lutz/Andrew Klavan/Marcia Muller/Stuart M. Kaminsky/Carolyn Wheat/Stan Washburn/Valerie Frankel,0671519166,9780671519162,eng,10,149,2,1996-10-01,Pocket Books,3.76
32610,On the Shoulders of Giants: The Great Works of Physics and Astronomy,Stephen Hawking/Isaac Newton/Nicolaus Copernicus/Albert Einstein/Johannes Kepler/Galileo Galilei,0762427329,9780762427321,eng,256,4151,33,2006-01-01,Penguin Books,4.2
32625,Visions of Heaven and Hell,Clive Barker,0847827372,9780847827374,eng,352,661,20,2005-09-27,Rizzoli,4.32
32626,Books of Blood: Volumes One to Three (Books of Blood #1-3),Clive Barker,0425165582,9780425165584,eng,507,22863,491,1998-10-01,Berkley Books,4.18
32627,Everville (Book of the Art #2),Clive Barker,0060933151,9780060933159,eng,697,8829,157,1999-11-03,HarperPerennial,4.03
32628,The Great and Secret Show (Book of the Art #1),Clive Barker,006093316X,9780060933166,eng,658,25955,518,1999-11-03,HarperPerennial,4.05
32636,Abarat: Days of Magic  Nights of War,Clive Barker,0060596384,9780060596385,eng,569,12118,292,2006-09-26,HarperCollins,4.2
32637,Imajica: The Reconciliation,Clive Barker,0061094153,9780061094156,eng,544,2583,30,1995-05-10,HarperTorch,4.42
32639,Sacrament,Clive Barker,0006482643,9780006482642,eng,594,3942,106,1997-05-01,Harper Voyager,3.75
32640,The Inhuman Condition (Books of Blood  #4),Clive Barker,0743417348,9780743417341,eng,180,6294,111,2001-03-01,Pocket Books,3.96
32649,Notebook of a Return to the Native Land,Aimé Césaire/Annette Smith/Clayton Eshleman,0819564524,9780819564528,eng,66,941,49,2001-09-24,Wesleyan University Press,4.09
32650,The Return of the Native,Thomas Hardy/Alexander Theroux,037575718X,9780375757181,eng,448,29586,981,2001-02-13,Modern Library,3.86
32656,The Return of the Native,Thomas Hardy/Phillip Mallett,0393927873,9780393927870,eng,552,44,5,2006-02-14,W. W. Norton & Company,3.86
32664,The Stephen King Collection: Stories from Night Shift,Stephen King/John  Glover,0553527401,9780553527407,eng,9,662,23,2000-05-02,Random House Audio,4.0
32667,Blood and Smoke,Stephen King,0671046179,9780671046170,eng,4,6221,155,2000-01-01,Simon & Schuster Audio,3.92
32668,LT's Theory of Pets,Stephen King,074352005X,9780743520058,eng,1,2824,140,2001-08-01,Simon  Schuster Audio,3.69
32679,Carretera maldita,Richard Bachman/Stephen King/Joseph M. Apfelbäume,8401474728,9788401474729,spa,362,336,37,1999-02-01,Plaza & Janés Editores  S.A.,3.6
32680,Silver Bullet,Stephen King/Bernie Wrightson,0451821289,9780451821287,en-US,255,3551,33,1985-11-12,Signet,3.64
32682,Patriot Games (Jack Ryan  #1),Tom Clancy,0425134350,9780425134351,eng,503,170797,984,1992-05-01,Berkley,4.14
32686,Legends,Robert Silverberg/Stephen King/Robert Jordan/Terry Goodkind/Anne McCaffrey/Orson Scott Card/Tad Williams/George R.R. Martin/Raymond E. Feist/Terry Pratchett/Ursula K. Le Guin,0765300354,9780765300355,en-US,717,339,25,2001-09-08,Tor Books,3.92
32689,Bare Bones: Conversations on Terror with Stephen King,Tim Underwood/Chuck Miller/Stephen King,0446390577,9780446390576,eng,224,3162,28,1989-07-01,Warner,4.17
32691,Four Past Midnight,Stephen King,0451213599,9780451213594,eng,768,1430,42,2004-03-02,Signet,3.93
32692,Gerald's Game,Stephen King,0831727527,9780831727529,eng,332,117178,2678,1992-09-01,Smithmark Publishers,3.51
32694,Faithful: Two Diehard Boston Red Sox Fans Chronicle the Historic 2004 Season,Stewart O'Nan/Stephen King,0743267532,9780743267533,eng,445,4321,164,2005-09-06,Scribner,3.83
32695,El talismán,Stephen King/Peter Straub/Pilar Giralt Gorina,8408042432,9788408042433,spa,375,12,1,2003-07-01,Planeta Publishing,4.13
32696,El umbral de la noche,Stephen King/Gregorio Vlastelica/Eduardo Goligorsky,8497594290,9788497594295,spa,417,79,11,2004-04-30,Debolsillo,4.0
32702,Rabia,Richard Bachman/Stephen King/Hernán Sabaté Vargas,8427011504,9788427011502,spa,203,91,22,1987-09-01,Martínez Roca,3.78
32703,The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon/Steven Rimbauer/Ridley Pearson,0786890436,9780786890439,eng,277,7852,352,2001-04-29,Hyperion,3.67
32709,Now and on Earth,Jim Thompson/Stephen King,0679740139,9780679740131,eng,320,339,21,1994-02-01,Vintage,3.7
32714,The Monkey,Stephen King/David Purdham,0394299035,9780394299037,eng,2,801,44,1989-10-28,Random House Audio,3.77
32715,Desperation / The Regulators: Box Set,Stephen King/Richard Bachman,067077605X,9780670776054,eng,1075,3231,72,1996-10-01,Viking Adult,4.07
32720,Ojos de fuego,Stephen King/Eduardo Goligorsky,0609810871,9780609810873,spa,528,353,29,2001-09-04,Plaza y Janés,3.88
32737,Tevye's Daughters: Collected Stories of Sholom Aleichem,Sholom Aleichem/Frances Butwin,1929068034,9781929068036,eng,302,146,13,1999-11-01,Sholom Aleichem Family Publications,4.17
32741,Favorite Tales of Sholom Aleichem,Sholom Aleichem/Ben Shahn/Frances Butwin/Julius Butwin,0517412942,9780517412947,en-US,692,66,6,1990-11-18,Avenel Books,4.26
32750,Brown Girl  Brownstones,Paule Marshall/Mary Helen Washington/Edwidge Danticat,1558614982,9781558614987,eng,324,2466,107,2006-08-01,Feminist Press,4.07
32760,V.,Thomas Pynchon,3499137305,9783499137303,ger,544,46,4,1994-08-01,Rowohlt,3.96
32765,Gimpel the Fool: And Other Stories,Isaac Bashevis Singer/Saul Bellow,0374500525,9780374500528,eng,205,37,4,1988-12-31,Farrar Straus Giroux,4.16
32767,At the Mountains of Madness,H.P. Lovecraft/China Miéville/S.T. Joshi,0812974417,9780812974416,eng,224,24866,1608,2005-06-14,Modern Library,3.88
32768,At the Mountains of Madness and Other Novels,H.P. Lovecraft/James Turner/S.T. Joshi/August Derleth,0870540386,9780870540387,eng,458,486,20,1985-12-01,Arkham House Publishers,4.44
32769,At the Mountains of Madness and Other Tales of Terror,H.P. Lovecraft,0345329457,9780345329455,eng,184,21719,491,1991-09-13,Del Rey Books,4.25
32773,Mountain Madness (Wilderness  #24),David   Robbins/David Thompson,0843943998,9780843943993,eng,170,22,2,1998-06-01,Leisure Books,4.45
32774,At the Mountains of Madness and Other Novels of Terror,H.P. Lovecraft/August Derleth/E. Hoffmann Price,0007127774,9780007127771,eng,552,29,5,2002-06-17,Voyager,4.44
32778,The Aeneid,Virgil/Robert Fitzgerald,0679413359,9780679413356,eng,483,184,21,1992-06-30,Everyman's Library,3.84
32779,The Aeneid (Verse Translation),Virgil/Rolfe Humphries,0024277800,9780024277800,en-US,368,19,2,1987-01-15,Prentice Hall/Scribner/Macmillan,3.84
32780,The Iliad,Homer/Andrew Lang,1904633382,9781904633389,eng,542,64,8,2011-09-01,Collector's Library,3.86
32781,War and the Iliad,Simone Weil/Rachel Bespaloff/Mary McCarthy/Christopher E.G. Benfey/Hermann Broch,1590171454,9781590171455,eng,121,532,57,2005-03-31,NYRB Classics,4.04
32782,The Iliad,Homer/Victor G. Ambrus/Nick McCarty,0753453215,9780753453216,eng,95,8,3,2000-09-15,Kingfisher,3.86
32807,Trojan Odyssey (Dirk Pitt  #17),Clive Cussler,0425199320,9780425199329,eng,463,15118,318,2004-12-01,G.P. Putnam's Sons,3.94
32810,The Divine Comedy II: Purgatory,Dante Alighieri/Dorothy L. Sayers/C.W. Scott-Giles,0140440461,9780140440461,en-US,388,369,33,1981-08-30,Penguin Classics,4.02
32811,The Divine Comedy,Dante Alighieri/C.H. Sisson/David H. Higgins,0192835025,9780192835024,en-US,735,177,10,1998-06-18,Oxford University Press,4.07
32812,Paradiso (The Divine Comedy  #3),Dante Alighieri/Dorothy L. Sayers/Barbara Reynolds,0140441050,9780140441055,eng,400,11566,222,1962-07-30,Penguin Classics,3.95
32813,Modern Reader's Guide to Dante's the Divine Comedy,Joseph Gallagher,0764804944,9780764804946,eng,256,29,2,1999-05-10,Liguori Publications,4.49
32814,The Canterbury Tales,Geoffrey Chaucer/Nevill Coghill,0140440224,9780140440225,eng,489,1050,74,1970-07-30,Penguin Books,3.49
32816,The Canterbury Tales: Fifteen Tales and the General Prologue,Geoffrey Chaucer/V.A. Kolve/Glending Olson,0393925870,9780393925876,enm,600,1149,41,2005-08-01,W. W. Norton & Company,3.95
32823,Fanning the Flame: Bible  Cross  and Mission,Chris    Green/Chris Wright/Paul Douglas Gardner,0310249872,9780310249870,eng,336,1,1,2003-06-17,Zondervan,5.0
32827,From the Earth to the Moon (Extraordinary Voyages  #4),Jules Verne,1598184547,9781598184549,eng,136,17325,421,2006-10-01,Aegypan,3.78
32828,The Mammoth Book of New Jules Verne Adventures: Return to the Center of the Earth and Other Extraordinary Voyages  New Tales by the Heirs of Jules Verne,Mike Ashley/Eric Brown/Keith Brooke/Johan Heliot/Kevin J. Anderson/Sarah A. Hoyt/Justina Robson/Adam Roberts/Paul Di Filippo/Tim Lebbon/Molly Brown/Tony Ballantyne/Stephen Baxter/Richard A. Lupoff/Sharan Newman/Michael Pagel/Liz Williams/Brian Stableford/James Lovegrove/Ian Watson/Peter Criwther/Laurent Genefirt/F. Gwynplaine MacIntyre/Michael Mallory,0786714956,9780786714957,eng,498,28,4,2005-02-15,Running Press,3.63
32829,Journey to the Center of the Earth (Extraordinary Voyages  #3),Jules Verne,0553213970,9780553213973,eng,240,107189,2510,2006-04-25,Bantam,3.86
32830,20 000 Leagues Under The Sea,Pauline Francis/Jules Verne,0237526883,9780237526887,eng,48,563,32,2004-08-01,Evans Brothers,3.76
32831,The Mysterious Island (Extraordinary Voyages  #12),Jules Verne/Caleb Carr/Jordan Stump,0812972120,9780812972122,eng,723,30022,948,2004-04-27,Modern Library,4.11
32832,The Lighthouse at the End of the World,Jules Verne,1589630947,9781589630949,eng,260,1752,40,2001-03-20,Fredonia Books (NL),3.64
